UCL_CODE11,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
512001,0,15,33,3,13,24,91,4,17,3,19,9,0,50,9,97,17,37,5,3,164,25,73,39,37,17,5,193,29,24,39,7,4,0,107,129,26,96,7,11,0,277,398,14,165,9,16,3,605,287,0,87,9,10,0,398,32,0,13,0,0,0,46,4,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,15,16,7,3,3,51,919,292,517,143,90,47,1999
521045,0,0,14,0,7,21,48,0,5,3,3,0,0,9,0,30,18,0,0,0,54,6,26,12,10,7,0,66,4,9,13,3,3,0,32,15,7,36,5,4,0,67,85,6,56,0,4,0,150,55,0,35,0,4,0,93,3,0,3,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,3,0,6,0,0,0,17,179,79,216,21,32,26,559
522027,0,3,24,0,44,33,101,0,3,5,0,7,0,14,0,13,26,6,9,0,54,4,11,22,9,14,0,52,10,3,11,0,8,0,36,6,3,8,0,4,0,18,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,0,22,23,38,112,14,104,29,314
522050,0,7,31,0,51,34,128,0,9,3,6,0,4,19,5,22,24,3,18,0,77,15,12,43,0,7,0,79,6,4,21,0,7,3,36,8,8,22,0,4,0,39,4,0,13,0,0,0,17,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,17,0,26,36,62,175,8,99,47,421
521036,0,0,3,0,0,5,16,0,0,0,0,0,0,0,0,0,4,0,0,0,9,4,0,5,0,11,0,19,26,0,8,0,3,0,40,3,0,8,0,0,0,18,26,0,21,0,0,0,44,29,0,9,0,0,0,41,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,103,0,70,0,21,10,202
522030,0,3,34,0,25,24,86,0,0,3,0,0,0,6,12,7,11,0,4,0,36,29,13,34,11,4,0,88,38,3,34,0,3,0,83,57,9,18,0,5,3,85,13,3,9,0,0,0,27,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,3,0,0,3,0,8,163,49,146,11,47,27,436
521041,0,0,19,0,13,16,50,0,0,0,0,0,0,0,0,5,5,0,0,0,14,0,3,8,0,0,0,13,0,0,3,0,0,0,7,7,0,9,0,0,0,11,9,0,14,0,3,0,22,16,0,21,0,0,0,41,12,0,10,0,0,0,17,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,11,51,13,94,3,17,22,194
521050,0,12,25,4,41,34,107,0,4,3,7,5,0,27,0,29,30,12,10,0,83,3,18,34,0,9,0,63,3,6,15,0,7,0,30,14,3,20,0,7,0,40,3,3,12,0,4,0,25,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,16,28,78,146,25,89,32,401
522062,0,9,33,0,52,33,122,0,18,4,0,12,0,35,3,28,34,14,12,0,87,13,12,39,11,10,3,86,8,8,23,0,7,0,42,3,4,23,0,10,0,45,3,0,6,0,3,0,14,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,17,27,75,176,32,108,34,458
522012,0,6,31,0,39,44,122,0,0,4,0,3,0,5,0,4,14,0,11,0,35,3,16,28,0,7,0,57,8,4,34,0,5,3,58,23,16,48,0,4,0,91,70,10,56,0,14,3,145,61,0,38,0,18,0,119,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,14,0,34,179,53,274,3,120,53,672
522045,0,8,29,0,35,17,97,0,20,5,7,8,0,36,3,39,39,13,20,0,115,0,37,43,4,14,0,99,4,7,27,0,6,0,52,15,12,45,0,13,0,80,9,3,24,0,8,0,39,8,0,12,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,4,13,3,36,42,131,240,27,121,21,585
521020,0,3,24,0,52,43,129,0,4,3,0,12,0,22,0,35,23,8,33,0,101,5,14,29,0,11,0,62,8,6,25,0,11,0,43,11,19,42,0,11,0,78,3,12,26,3,0,0,49,0,0,11,0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,17,0,38,30,101,199,13,148,48,536
522042,0,23,59,3,51,28,158,3,15,10,3,6,0,32,0,11,27,0,11,0,46,0,13,33,0,6,0,49,0,3,16,0,3,0,26,0,0,6,0,3,0,18,0,6,0,0,4,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,14,0,27,3,69,157,8,94,27,362
521057,0,15,29,0,9,16,67,0,19,4,0,0,3,22,3,85,13,3,8,4,119,3,63,26,4,12,0,118,24,27,40,0,19,0,105,82,22,54,0,4,0,166,109,13,78,0,14,0,215,75,3,36,0,9,0,118,25,0,9,0,0,0,29,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,14,0,3,0,39,334,263,304,10,85,22,1010
521054,0,0,7,0,3,20,33,0,0,0,0,0,0,0,0,6,3,6,3,0,20,0,0,3,0,4,0,11,4,0,19,0,0,0,22,10,0,16,0,0,0,24,27,3,20,0,3,0,60,32,0,20,0,0,0,51,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,0,9,74,15,97,10,23,18,230
521005,0,6,21,0,11,26,59,0,13,0,0,0,0,17,0,25,12,0,3,0,42,3,14,13,0,6,0,34,7,3,18,3,3,0,32,26,10,17,0,6,0,60,59,3,17,0,0,0,85,25,0,6,0,3,0,31,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,3,0,20,123,74,125,0,37,29,391
521049,0,4,30,0,41,13,93,0,3,0,3,9,0,18,0,26,17,13,7,0,65,5,17,42,5,5,3,79,4,6,32,0,4,0,47,7,6,17,4,5,0,36,0,3,3,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,9,0,24,19,70,155,31,79,18,367
522058,0,12,41,0,74,34,164,0,8,3,3,0,0,14,3,29,28,9,16,0,82,6,27,25,8,15,0,83,5,15,14,0,11,0,46,3,7,16,0,3,0,26,0,3,3,0,0,0,6,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15,0,34,18,96,156,15,149,39,463
522022,0,0,4,0,14,9,28,0,3,0,0,15,0,21,0,3,9,0,0,0,13,3,0,4,0,4,0,14,11,0,8,0,4,0,24,15,0,10,0,0,0,29,30,3,15,0,0,0,53,30,0,21,0,4,0,51,4,0,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,10,96,13,81,0,42,8,245
515024,0,5,15,0,10,8,33,0,7,0,0,0,0,6,0,33,8,0,0,0,48,5,31,8,9,9,0,75,31,17,30,3,12,3,95,50,15,39,3,17,0,126,49,4,26,0,3,0,90,13,0,7,0,0,0,21,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,6,0,5,3,29,167,123,149,21,63,10,538
522059,0,0,40,4,35,41,116,0,3,4,3,0,0,13,3,13,33,12,17,0,71,14,15,39,11,6,3,91,5,3,17,0,11,0,37,14,0,28,0,8,0,52,3,0,12,0,0,0,19,3,0,5,0,4,0,12,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,14,0,26,42,46,185,33,88,52,438
513002,4,27,17,5,49,44,147,0,27,3,0,3,0,35,5,153,6,3,20,3,187,14,133,13,9,66,5,249,7,70,16,0,72,0,167,35,96,13,0,87,0,241,87,80,32,3,75,3,279,170,29,58,0,45,3,308,188,9,44,3,18,0,262,137,4,33,0,13,0,187,91,5,21,0,14,0,139,44,3,11,0,0,0,63,19,0,4,0,4,0,25,29,0,9,0,5,0,38,22,54,18,3,36,3,135,846,689,308,27,515,68,2458
522064,0,312,11,24,94,23,465,0,168,0,11,45,3,229,0,226,4,7,34,0,274,3,94,3,3,33,0,136,3,40,10,0,22,3,70,21,43,14,0,23,0,95,24,23,20,0,7,0,75,34,19,6,0,6,0,65,10,3,0,0,0,0,12,3,0,0,0,0,0,7,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,91,12,7,28,0,140,102,1009,74,54,297,35,1566
522056,0,125,7,24,56,20,228,0,55,0,3,11,0,66,0,87,0,0,18,0,108,0,23,0,7,5,0,33,0,15,0,0,3,0,16,0,8,4,5,0,0,12,0,12,0,3,0,0,14,0,4,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,3,6,16,0,95,0,397,19,50,107,21,589
522029,0,46,10,37,61,37,195,0,37,0,24,4,0,73,3,80,8,37,71,0,199,6,75,10,14,74,3,182,0,36,16,7,25,0,85,4,36,24,5,29,3,99,19,17,22,4,14,0,79,71,19,38,3,15,3,148,48,3,30,0,22,0,112,30,3,21,0,3,0,57,9,0,16,0,0,0,26,7,0,6,0,3,0,21,0,0,5,0,0,0,7,0,0,3,0,3,0,9,6,26,15,8,27,0,85,217,382,224,135,354,43,1359
522020,0,99,3,19,26,16,161,0,56,0,0,0,0,56,0,82,0,3,4,0,84,0,32,0,0,0,0,32,0,4,0,0,0,0,11,0,12,0,0,0,0,14,0,13,0,0,0,0,12,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,0,0,3,0,27,0,320,7,22,40,22,413
522065,16,9,7,0,260,11,297,0,0,0,0,39,0,48,0,13,4,0,251,0,268,21,32,0,0,44,0,96,24,9,4,0,23,0,62,27,7,3,0,5,0,51,48,4,3,0,12,0,60,51,0,4,0,5,0,66,31,0,3,0,4,0,40,4,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,3,4,3,49,0,81,249,75,34,3,694,9,1067
513004,11,3,3,0,223,25,264,0,9,0,0,14,0,24,0,22,3,7,118,0,148,6,14,0,0,36,0,50,7,13,3,0,29,0,43,14,8,0,0,26,0,57,34,7,3,0,17,0,56,58,0,8,0,11,0,78,51,6,4,0,9,0,64,35,0,3,0,3,0,41,27,0,0,0,4,0,34,17,0,3,0,0,0,21,8,0,0,0,0,0,9,42,0,9,0,4,0,60,34,3,5,0,62,0,115,342,77,54,14,554,33,1058
521047,18,13,3,45,1039,27,1149,0,9,0,3,35,0,48,3,23,0,0,65,0,83,6,18,3,0,30,0,54,0,3,3,0,9,0,13,3,6,0,0,5,0,19,20,5,5,0,15,0,40,15,3,6,0,13,0,33,18,0,3,0,8,0,24,11,0,3,0,3,0,15,13,0,4,0,0,0,20,8,0,7,0,0,0,13,0,0,0,0,0,0,4,3,0,0,0,0,0,8,7,12,7,9,84,3,119,117,93,47,64,1305,30,1649
513003,28,31,18,0,673,77,831,7,23,0,0,31,0,55,10,98,7,0,104,0,221,29,70,3,0,114,0,217,15,52,8,0,85,0,162,71,70,14,0,121,0,278,204,63,11,3,117,0,400,324,17,38,0,52,3,442,222,4,21,0,40,0,290,136,3,17,0,22,0,174,87,0,12,0,12,0,107,76,0,3,0,10,0,89,35,0,11,0,7,0,50,58,3,9,0,20,0,93,90,39,20,0,169,7,320,1395,467,183,8,1582,92,3725
522048,12,13,7,22,243,12,304,3,13,0,0,62,0,81,0,26,0,3,95,0,120,8,29,0,3,124,0,170,4,6,0,0,14,0,19,3,11,3,0,13,0,31,12,13,4,0,12,0,38,24,8,3,0,10,0,41,16,4,4,0,11,0,32,17,0,3,0,0,0,22,7,0,0,0,3,0,14,14,0,6,0,3,0,26,4,0,4,0,0,0,12,5,0,8,0,3,0,16,4,6,3,0,46,3,62,130,132,51,32,627,16,988
514002,3,9,20,0,17,27,81,5,12,4,7,7,0,38,3,65,30,9,11,3,118,39,52,52,17,24,4,185,40,21,47,0,11,3,114,84,25,83,3,17,3,213,154,11,126,5,11,0,309,113,5,78,0,8,4,208,23,0,16,0,0,0,46,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0,4,0,30,466,210,468,44,110,46,1349
522049,0,3,27,0,92,47,171,0,0,0,0,0,0,0,0,10,19,3,20,0,45,4,6,10,0,3,0,25,14,5,20,0,5,0,50,21,3,9,0,30,0,65,23,0,13,0,0,0,44,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,26,0,37,66,37,109,6,186,53,454
515005,3,37,22,3,23,19,106,0,24,0,0,0,0,25,0,57,10,3,27,0,100,10,63,13,10,18,0,114,6,14,22,0,16,0,60,27,26,18,0,13,0,87,46,20,36,6,15,0,128,35,0,18,0,4,0,58,16,3,6,0,3,0,24,6,0,4,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,8,3,17,0,42,143,266,160,30,143,28,763
522014,0,28,3,4,48,31,117,0,3,0,0,4,0,5,0,38,3,0,14,0,61,14,31,13,0,26,0,93,7,12,7,0,12,0,46,9,16,10,0,16,0,53,24,14,10,0,15,0,59,39,4,18,0,4,0,69,58,0,10,0,3,0,70,12,0,3,0,0,0,21,10,0,3,0,0,0,15,3,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,3,6,8,6,0,18,4,45,194,163,88,6,170,31,650
512005,5,10,15,3,12,11,50,3,4,0,15,5,0,24,3,89,19,15,32,0,155,18,79,26,10,56,0,186,51,26,29,0,22,0,125,141,72,47,0,40,0,301,283,27,75,0,43,0,434,227,3,55,0,6,3,297,93,0,23,3,4,3,126,39,0,7,0,0,0,46,10,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,13,13,4,0,13,5,56,895,330,307,42,237,19,1838
521043,0,4,13,3,19,14,52,3,6,10,4,0,0,16,22,14,22,6,13,0,79,66,15,37,3,13,4,144,54,3,18,7,4,0,86,65,3,16,3,11,0,92,39,3,18,0,0,0,60,7,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,0,8,3,24,268,44,134,25,77,26,568
522066,0,230,9,19,147,36,436,0,16,0,4,6,0,28,0,40,9,20,9,0,74,0,15,5,3,10,0,38,0,9,11,0,3,0,20,0,0,8,3,5,0,22,0,4,7,0,0,0,17,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,3,5,32,4,101,4,375,60,46,203,39,736
512004,0,3,19,0,0,8,35,0,5,4,0,0,0,11,0,38,5,0,0,3,52,30,36,14,0,3,0,82,21,18,28,0,3,0,74,54,8,54,3,8,0,123,56,11,44,10,4,0,114,27,0,21,0,0,0,54,13,0,6,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,3,0,0,26,214,133,205,10,16,11,597
515010,4,0,10,3,3,7,31,0,4,0,3,0,0,9,0,14,8,0,3,0,24,6,10,9,0,4,0,27,6,16,14,0,16,0,48,17,7,20,0,6,0,47,193,10,52,3,8,0,265,120,0,45,0,8,0,181,5,0,5,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,0,3,0,22,363,64,181,12,54,6,684
522009,0,0,10,0,0,3,16,0,0,0,0,3,0,7,0,16,16,0,4,0,34,5,27,9,0,8,0,46,16,23,24,0,15,0,83,54,18,49,0,9,0,128,223,16,74,0,25,0,342,213,13,79,0,7,3,322,24,0,9,0,0,0,36,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,6,5,0,10,0,27,545,122,284,3,88,7,1049
515027,0,6,17,0,11,16,43,0,0,0,0,0,0,0,7,34,9,3,6,0,62,8,20,7,0,5,3,43,6,3,7,0,3,0,22,30,3,17,0,3,0,53,60,5,25,0,3,0,93,23,0,6,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,3,0,15,137,70,93,10,36,19,365
522060,0,34,6,8,72,20,142,0,13,3,3,7,0,31,0,39,12,3,17,0,67,3,27,15,0,3,0,51,0,13,6,0,4,0,18,0,3,3,0,3,0,7,0,0,3,0,0,0,4,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,15,0,27,3,150,49,19,122,28,367
522051,0,3,26,3,68,47,151,0,3,0,0,15,0,21,0,18,20,0,23,0,68,4,8,32,0,8,0,58,7,7,18,3,11,0,46,8,14,28,0,5,0,58,7,6,16,0,8,0,32,0,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,3,24,3,41,26,59,168,10,168,51,484
522043,0,6,26,0,36,44,115,0,7,3,4,4,0,19,0,11,21,4,19,0,63,11,16,48,0,9,0,91,15,0,32,0,5,0,56,29,4,31,0,13,0,85,33,3,30,0,3,0,67,6,0,12,0,0,0,25,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,14,0,15,0,37,96,54,237,14,108,49,564
603001,0,3,0,0,0,3,6,0,6,0,0,0,0,5,0,22,4,0,0,0,31,0,10,11,0,0,0,17,3,4,5,0,0,0,11,9,5,9,0,0,0,25,42,4,26,0,3,0,67,30,0,17,0,0,0,52,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,89,60,74,0,3,6,232
622029,0,0,3,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,12,9,0,5,0,0,0,17,11,0,11,0,3,0,26,19,0,26,0,0,0,46,17,0,12,0,0,0,24,7,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,67,0,73,0,3,7,149
622008,3,11,9,3,3,8,34,0,32,3,0,0,0,36,3,55,14,4,3,0,89,14,43,21,11,4,0,89,7,9,16,4,5,0,38,42,14,55,0,0,3,110,76,0,58,0,8,0,146,20,3,14,0,3,0,33,6,0,3,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,7,4,0,0,0,25,174,191,188,28,21,11,617
614001,0,30,16,0,0,11,58,0,23,3,0,0,0,27,13,57,13,11,0,0,98,51,31,29,3,8,0,113,42,12,37,0,3,0,87,119,19,79,0,11,3,236,57,9,39,0,0,0,99,7,0,11,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,6,0,3,0,22,293,192,231,18,26,18,770
621011,0,0,5,3,0,6,17,0,20,0,0,0,0,21,0,19,5,11,0,0,38,7,15,16,8,0,0,46,8,3,20,0,0,0,31,37,3,42,3,4,0,86,159,6,88,0,7,0,256,151,0,60,3,0,0,211,38,0,10,0,0,0,54,13,0,3,0,0,0,19,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7,0,0,0,19,425,66,255,30,18,8,794
622014,0,0,5,0,0,10,16,0,0,4,0,0,0,3,0,5,8,0,3,0,17,4,0,12,0,0,0,18,4,0,13,0,0,0,20,20,0,18,0,6,0,48,106,0,52,0,4,0,167,74,0,37,0,5,0,113,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,0,4,15,213,11,159,11,22,15,423
621007,0,9,4,0,0,5,19,0,21,4,0,0,0,25,5,19,9,0,5,0,34,28,9,21,4,7,0,71,28,0,23,7,0,0,55,57,0,41,4,0,0,103,82,0,69,0,0,0,152,73,3,56,0,0,0,131,31,0,17,3,0,0,53,3,0,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,313,60,248,16,13,6,666
